filename,width,height,class,xmin,ymin,xmax,ymax
14_jpg.rf.7acb4a99a6858a5b92f96432892770a7.jpg,640,640,nenek,0,0,550,484
bagus-4-_jpg.rf.7b198a087e7f72acdc2a336b95dff08e.jpg,640,640,bagus,373,51,640,517
19-25-_jpg.rf.7b4b93fddf76d7ebe3315ed0d301fcd8.jpg,640,640,datang,38,280,532,557
2-25-_jpg.rf.7b1af9189293eaed6335fcee4566ec43.jpg,640,640,datang,23,350,559,636
16_jpg.rf.7b773adf4c7d1bfa4cbfc2459568bed0.jpg,640,640,selamat tinggal,0,135,386,628
14_jpg.rf.7b30c256a81d5c9d302cf434d36937d8.jpg,640,640,motor,66,431,609,640
5-2-_jpg.rf.7b7c7af1ca27e97f6172888e6d75bf95.jpg,640,640,sedih,252,171,640,607
21-31-_jpg.rf.7b5e4f7258ccef9e2814b5f9cbb4ee7e.jpg,640,640,iya,50,124,274,465
11-2-_jpg.rf.7b60224808b2c4d7826d2874ac759595.jpg,640,640,kakek,3,146,555,630
1_jpg.rf.7b43abf58cba89b4d8277a143876995e.jpg,640,640,teman,0,158,640,640
pergi-24-_jpg.rf.7b3994df9ef77004825530748a93c286.jpg,640,640,pergi,154,76,640,640
10_jpg.rf.7b31f1d97360ba95b71b5f14227d7de5.jpg,640,640,sedih,121,0,640,450
14-26-_jpg.rf.7b47dfcf1236e3a810fa73ffd6b38b34.jpg,640,640,diam,104,233,469,548
kapan-63-_jpg.rf.7b3e2b96c75b278434970bd6107f76b3.jpg,640,640,kapan,37,309,263,583
1_jpg.rf.7b5c6e078e91a8b4aecdfa4e32d3b564.jpg,640,640,telpon,0,181,618,640
9-20-_jpg.rf.7b3f5c73ff813a074363f235d47d06b8.jpg,640,640,berapa,421,304,633,537
23_jpg.rf.7b42e9b039b273b1a384f9168601a698.jpg,640,640,kapan,407,233,640,574
8_jpg.rf.7b5b419359dd6fb277645b7b461ec5f5.jpg,640,640,bau,0,121,441,571
21_jpg.rf.7b96691bb05351f5c6f8bfce6887a796.jpg,640,640,ibu,0,21,317,506
18_jpg.rf.7b547942722c5ce9cf5952ba2bdf2715.jpg,640,640,marah,244,40,640,433
kakak-5-_jpg.rf.7b5f7d682838f26216699823f62c30e8.jpg,640,640,kakak,211,7,633,483
tidur-32-_jpg.rf.7b8cbc561cea1782831b87b5730bf011.jpg,640,640,tidur,163,139,429,612
14-23-_jpg.rf.7bbf20e91cef8d6c6947c8e7eed6dabd.jpg,640,640,buruk,211,166,411,416
14-2-_jpg.rf.7b8da6a9750ad2d7534bbfe79a1318ac.jpg,640,640,ibu,0,0,416,595
ganteng-9-_jpg.rf.7b953bde1eb70f4359fb0cdbaf198128.jpg,640,640,ganteng,168,315,521,615
10-2-_jpg.rf.7b82ab2aebf85b2e92b98d8430b62bfd.jpg,640,640,nenek,0,0,589,640
12_jpg.rf.7b6b9b396d16c8b3085b766d0a656d3a.jpg,640,640,adik,380,314,640,623
14_jpg.rf.7bc52583ed06ce7df2f2fd6e0b0e3561.jpg,640,640,ayah,0,0,583,547
3-2-_jpg.rf.7ba4da0e8815fd2825eb8d266ac7d363.jpg,640,640,ganteng,149,201,554,640
pergi-4-_jpg.rf.7ba67dfbcf107961d06f9147a6354ecd.jpg,640,640,pergi,0,139,640,640
17-9-_jpg.rf.7b9e4900f666f49a9de104a6699ae63d.jpg,640,640,teman,116,0,490,303
2-13-_jpg.rf.7b94f206bc30039d943dbc347db2f997.jpg,640,640,adik,82,311,518,640
7_jpg.rf.7ba7ce45d8d455e668ab33f8c24aa4e5.jpg,640,640,kamu,110,176,557,640
bagus-11-_jpg.rf.7c0df2edf53201aaf3ce982fdd395b90.jpg,640,640,bagus,0,10,397,507
21_jpg.rf.7ba34696e9d02dc4cbf9efc3a478cca9.jpg,640,640,maaf,315,0,640,458
9-33-_jpg.rf.7b9583768f3a8921007738226ccca683.jpg,640,640,kaget,172,140,631,471
kaget-18-_jpg.rf.7becc3ac4f8b2c1fc1e6f7f15ce195d6.jpg,640,640,kaget,208,146,562,377
4_jpg.rf.7ba530c74a8d3f6448139acf7c50854f.jpg,640,640,mohon,6,101,640,640
41_jpg.rf.7c0e31dfaa1a09657d43b0e02e8c27ff.jpg,640,640,marah,13,258,483,640
7-46-_jpg.rf.7bb1dff96c174bfd61d995ee824219cd.jpg,640,640,tolong,336,200,537,510
6_jpg.rf.7bbfad473e480ff067bd1d4e14035a3c.jpg,640,640,tidur,20,109,502,470
tolong-29-_jpg.rf.7c03f4d60db116768c548a3ec9637136.jpg,640,640,tolong,47,332,472,638
pergi-11-_jpg.rf.7c3a31a9456a8be6bc4a68208ce4ce1b.jpg,640,640,pergi,20,45,383,640
39_jpg.rf.7c3f5c86b309a4aadbb2700ac0e98072.jpg,640,640,nenek,173,0,639,395
31_jpg.rf.7c01f8f4eb123b02870e52967a30940f.jpg,640,640,nenek,250,154,640,588
0_jpg.rf.7ba5e04972823cdc12cbc3fbff0e0c18.jpg,640,640,aku cinta kamu,358,100,640,495
11_jpg.rf.7c212dc6aeb50125ca350ae492ac2fa1.jpg,640,640,datang,0,0,459,635
10-2-_jpg.rf.7bf6f6aab4e909b5396b86a87c323b2e.jpg,640,640,ngantuk,0,12,640,621
14-17-_jpg.rf.7c4902065ed2561e406caf44e9f131ab.jpg,640,640,bagus,0,97,216,389
3-37-_jpg.rf.7c3af3192c6e50039eef229d2b0b4d2d.jpg,640,640,kapan,233,13,453,282
1_jpg.rf.7c4c90aa40e7fffdd45902ed4fdb3c74.jpg,640,640,tidur,99,0,640,640
kapan-36-_jpg.rf.7c1206bc483a0b9a898d218e242f2c53.jpg,640,640,kapan,210,128,545,425
1_jpg.rf.7bb5e198645dc31c39f07f136d255630.jpg,640,640,sedih,294,210,640,626
3-46-_jpg.rf.7bd08b06e6555b54fa7f2fda34d2d703.jpg,640,640,mohon,149,236,396,419
21-12-_jpg.rf.7c5b41f44eab9cc915f986b2212afb0a.jpg,640,640,tolong,200,314,523,640
1-30-_jpg.rf.7c59072040c880e310692c0dfb17529b.jpg,640,640,ibu,181,174,442,508
nenek-23-_jpg.rf.7c3e6cb388dc44d033256fc15af27a6d.jpg,640,640,nenek,203,0,461,251
18-8-_jpg.rf.7c585189f4a9170a0d3c147360b90ccf.jpg,640,640,telpon,85,171,396,545
3_jpg.rf.7c5915cacf593b6dde75c1e13969d3ff.jpg,640,640,kakak,0,248,544,640
17_jpg.rf.7c1225c39892106e2271636d79a6a6d2.jpg,640,640,telpon,0,136,486,560
2-30-_jpg.rf.7c7468ff23f4d83a45134d1d804b9254.jpg,640,640,ibu,161,232,333,497
13-41-_jpg.rf.7c7deceafaf409454455864419a6a986.jpg,640,640,maaf,179,303,464,511
27_jpg.rf.7c28cca0a6ae4eb5ae7aa2367abc5b33.jpg,640,640,bau,0,167,529,591
dimana-14-_jpg.rf.7c2bf102b0d44876d4c3340d1d7c52cc.jpg,640,640,dimana,25,40,294,379
10_jpg.rf.7c6ff0dca62392ee94dc15ed0cf6fe57.jpg,640,640,lagi,0,0,621,391
kakak-18-_jpg.rf.7c790767ed52d9e28b8aa000ea25369d.jpg,640,640,kakak,63,132,342,482
21_jpg.rf.7c660d733d40c9d173fa7f602ebe97bd.jpg,640,640,aku,57,285,595,640
tolong-34-_jpg.rf.7c08c692315af431e58812721914f6ee.jpg,640,640,tolong,0,0,448,307
22-7-_jpg.rf.7c8f634a04cc7de8ec8fb771c4734a6c.jpg,640,640,takut,235,0,523,235
8_jpg.rf.7c6e6a657841e3716bb3f4d54f10a98f.jpg,640,640,janji,34,224,640,640
12-2-_jpg.rf.7c7b292318fc9863f1e7d49b02fb77dc.jpg,640,640,mendengar,3,41,343,619
21_jpg.rf.7cab5d030c687fe60c2ef6b246e7648c.jpg,640,640,mendengar,74,128,640,640
16-44-_jpg.rf.7c9b453a10749f462643a69756d958ef.jpg,640,640,mendengar,277,334,580,501
lari-20-_jpg.rf.7c66a04a2b1307831d1ed9b94f5b9d18.jpg,640,640,lari,233,5,584,375
baik-7-_jpg.rf.7cb192db3118e35dc55848f37b8b59e1.jpg,640,640,baik,64,61,404,491
45_jpg.rf.7c806dba8b06dad6d5d328e65b5da1bb.jpg,640,640,pergi,0,154,389,640
4-2-_jpg.rf.7cbff6ef5696b3c45641ad1a05f4f90f.jpg,640,640,selamat pagi,5,0,640,640
ganteng-1-_jpg.rf.7c62c49341bfee972290c10e5c914753.jpg,640,640,ganteng,110,224,404,489
10-10-_jpg.rf.7c9659690c9f22cdd6b1829395ca410c.jpg,640,640,terimakasih,193,254,470,622
janji-16-_jpg.rf.7c606174387d07d3adc5b1d1051ca23c.jpg,640,640,janji,126,18,619,610
5-28-_jpg.rf.7cf29dd30a4924d0e70448464f0639c2.jpg,640,640,ganteng,306,210,508,549
sama-sama-9-_jpg.rf.7c93a59c42cdd5bb3c2bb2fa3a599f91.jpg,640,640,sama-sama,0,114,640,640
18_jpg.rf.7cfa10a4c306d09a9baea2256c4561f3.jpg,640,640,maaf,330,153,640,623
5-46-_jpg.rf.7cc6676e04672dde5982196a88473db0.jpg,640,640,mohon,264,129,463,395
0_jpg.rf.7ccf6aaa0b9647aad80bdb8c6e9905df.jpg,640,640,pergi,131,0,640,582
8-15-_jpg.rf.7c93ce1de2215b68b5c269d26c21dbdb.jpg,640,640,apa,0,0,528,281
4_jpg.rf.7cedc434c3ef09a81f75580f3cd4a962.jpg,640,640,sama-sama,9,0,436,303
senang-14-_jpg.rf.7d1cc654666cddbded8599b846abd342.jpg,640,640,senang,0,48,446,637
14-44-_jpg.rf.7ccfdaa0e202f835fbdc3c2797ac3a01.jpg,640,640,lupa,115,155,331,436
10_jpg.rf.7d203b759a785a759808f2339569016e.jpg,640,640,bagus,3,0,640,362
6-17-_jpg.rf.7cdb45a9333d64cf9405b9e38f1703b8.jpg,640,640,bagus,100,0,464,267
5_jpg.rf.7cef2006bf9794933102429b7d277c77.jpg,640,640,meminta,178,0,557,283
pergi-15-_jpg.rf.7ce0b6961bf66732efcee94c25958a24.jpg,640,640,pergi,257,0,640,377
33_jpg.rf.7c9e72cdc840a547681ae2cdaf17553d.jpg,640,640,terimakasih,252,0,640,428
9_jpg.rf.7d3fc8f52d10d9629de9a9c735ee42ea.jpg,640,640,kamu,57,435,498,640
lari-3-_jpg.rf.7cf872c7cdbaa6d73434e6afdc59fea1.jpg,640,640,lari,201,292,539,588
ngantuk-41-_jpg.rf.7d311b7e2f0a11b5d7087b84d8ea6c18.jpg,640,640,ngantuk,10,156,575,640
cantik-8-_jpg.rf.7d4898fd2351335c32ba21ec337444b1.jpg,640,640,cantik,201,378,528,609
36_jpg.rf.7d19f1fab9b144a21eed1cc3e9bd3d69.jpg,640,640,aku cinta kamu,3,339,432,640
lupa-21-_jpg.rf.7d2a50bc6a92ac6de267ffd376fbfb92.jpg,640,640,lupa,0,0,640,626
berfikir-23-_jpg.rf.7d486bb85cbb9dddffcd0fbdc7c9bf28.jpg,640,640,berpikir,63,172,567,629
teman-2-_jpg.rf.7d093073a6e97ce40660cf570c4e4ca6.jpg,640,640,teman,0,30,403,612
7_jpg.rf.7ced940fd672221cfb0529ec46b9a10e.jpg,640,640,teman,52,287,504,640
9_jpg.rf.7d518e0bc320119c6cd3766ff319dc63.jpg,640,640,marah,137,30,640,595
42_jpg.rf.7d3b6073a48856b5b4e193a42522eef5.jpg,640,640,baik,302,254,616,629
9-2-_jpg.rf.7d4eb5038b15bf6f41ffcadb365c67f6.jpg,640,640,tidur,66,178,595,538
7_jpg.rf.7cb5860ad75acf0ce42ece2da1f8363f.jpg,640,640,kamu,0,57,264,579
10_jpg.rf.7d5f59845ac59b6b2e41bc6302420477.jpg,640,640,sedih,222,380,545,640
kakak-14-_jpg.rf.7ce6213fb03de935126e584e38466cdc.jpg,640,640,kakak,114,0,573,438
sedih-20-_jpg.rf.7d400da66137efb51086e8f7eabc7742.jpg,640,640,sedih,32,135,323,536
ibu-60-_jpg.rf.7d6f68a20e7035c4c8f52522b05d7074.jpg,640,640,ibu,89,158,386,472
2-12-_jpg.rf.7d6f8bfba2d2fc8a93571651993d5085.jpg,640,640,tolong,164,337,410,577
23-28-_jpg.rf.7d4f9fe025372f0bd81a982e72b5a0b7.jpg,640,640,ganteng,281,270,601,497
kaget-21-_jpg.rf.7d3529311e92ac8a35c7fac9a3ba5f78.jpg,640,640,kaget,134,116,583,413
0-10-_jpg.rf.7da96e4f17fcb83ac26835ec6016b188.jpg,640,640,ganteng,180,0,404,294
8-2-_jpg.rf.7d5f1bafd9b1e259d437990846b3568a.jpg,640,640,kamu,146,0,640,410
23-4-_jpg.rf.7db5e83f6cf93121bb6b57097773ffb1.jpg,640,640,selamat pagi,253,355,502,616
13_jpg.rf.7d1fd5ee183a464b72ac64d168749571.jpg,640,640,ibu,369,12,640,569
telepon-22-_jpg.rf.7d6bbc5ec26c5ced6210e8431bcca6cf.jpg,640,640,telpon,330,507,333,510
telepon-22-_jpg.rf.7d6bbc5ec26c5ced6210e8431bcca6cf.jpg,640,640,telpon,26,195,327,519
8_jpg.rf.7da5d67586f8859679e2ae174faff05d.jpg,640,640,apa,0,290,374,640
ganteng-17-_jpg.rf.7dbdad402205e1f00fafed550db45297.jpg,640,640,ganteng,100,275,404,534
9-32-_jpg.rf.7d703657cee4ed545826585243e7f595.jpg,640,640,janji,251,263,640,640
mobil-14-_jpg.rf.7d029fdc40f23a88333dff177735f417.jpg,640,640,mobil,9,360,637,640
12_jpg.rf.7dc5dcfbb838685c9a80c7c5b1cab391.jpg,640,640,telpon,84,0,640,495
29_jpg.rf.7db392b10b3001c523ca4b641377ebfa.jpg,640,640,teman,0,114,323,490
26_jpg.rf.7d9381300ad1271aba211b1de4dc94e4.jpg,640,640,ngantuk,189,0,640,476
10-2-_jpg.rf.7db81f0fabf6e47baf24b09ac12abbe1.jpg,640,640,apa,0,37,416,640
senang-18-_jpg.rf.7da29598a1a44ad93753bc2ada6e34d6.jpg,640,640,senang,160,257,640,629
7_jpg.rf.7db68069fa1e623d943ed5f3df1337cb.jpg,640,640,lagi,0,345,571,640
2_jpg.rf.7d7793d7ae252b0bb26bf8e4f79e882b.jpg,640,640,lagi,69,317,537,640
9-37-_jpg.rf.7d8bc4a5577b15c3b140dca78eb372f8.jpg,640,640,kapan,288,96,545,312
ayah-47-_jpg.rf.7d6922c5912b452f8d0a4ecea42e12b4.jpg,640,640,ayah,61,226,390,606
13_jpg.rf.7da64675c84ee157d82ee12d149507ba.jpg,640,640,marah,20,220,414,640
9_jpg.rf.7d3b5120b8230bf40e77a3fc622e8578.jpg,640,640,lagi,38,0,640,319
18_jpg.rf.7df46180e27a2c6032c398f8a5a94147.jpg,640,640,sedih,78,197,626,640
11_jpg.rf.7d40ede17fd8d2d743591c007c421f7f.jpg,640,640,marah,0,200,404,623
7-2-_jpg.rf.7dfb92562a3dce4aaea9cf8069707f43.jpg,640,640,ibu,0,57,368,596
20-38-_jpg.rf.7dc4881afee517f796fb1631d3569b6d.jpg,640,640,lagi,252,348,586,591
26_jpg.rf.7e13d2778b7c8614d207d9bfb91f3275.jpg,640,640,baik,0,248,332,638
2-13-_jpg.rf.7de52b1af62aac55f8d70865ab095dcd.jpg,640,640,adik,75,316,504,640
2_jpg.rf.7df4216d5af67db2e40506dc96beccb7.jpg,640,640,adik,325,434,640,639
11_jpg.rf.7dec0fed7026b91540321027fcfa20a1.jpg,640,640,tolong,14,243,640,640
32_jpg.rf.7dff983e0317a26bcee4d0c17a441926.jpg,640,640,kakak,0,115,640,640
nenek-17-_jpg.rf.7e0f147ce0a75715edb5fa813d2e763d.jpg,640,640,nenek,307,380,640,640
7-5-_jpg.rf.7dfbb9bbe48d0f0382774729bb2765af.jpg,640,640,selamat tinggal,185,174,640,640
7_jpg.rf.7e305a65c55a048b40e8d9d1cd99e72b.jpg,640,640,ibu,0,344,483,640
adik-7-_jpg.rf.7e1c263187c1e698e48d1c996d1060b7.jpg,640,640,adik,282,0,640,367
maaf-53-_jpg.rf.7e157b329ed48c4db08357744b1eb87c.jpg,640,640,maaf,184,0,409,640
3_jpg.rf.7e2c520858defe4d4870a01676ef8e92.jpg,640,640,takut,106,10,459,401
10-2-_jpg.rf.7dfda02ab18df418328c8258e73f1706.jpg,640,640,kapan,0,3,532,378
dimana-5-_jpg.rf.7e575cdc49120963241dbe3ef5203417.jpg,640,640,dimana,250,92,640,510
11_jpg.rf.7e1d16b4cd46642c8f8e0fc553c5c040.jpg,640,640,aku cinta kamu,3,0,640,556
10-30-_jpg.rf.7e3b6abe3e30422008f78a194266a4c4.jpg,640,640,ibu,222,307,431,463
aku-36-_jpg.rf.7e58e0b21389096b63299ce77a798f52.jpg,640,640,aku,109,236,496,543
0_jpg.rf.7d930c3e0cbfa951a4abd062af7b47bd.jpg,640,640,selamat pagi,83,0,442,322
4_jpg.rf.7e3a58a8306a80bc05c8fcb43ff85d60.jpg,640,640,lari,97,325,597,604
mendengar-17-_jpg.rf.7e6bcc1f02cbba865ac6d76f4cc30eb3.jpg,640,640,mendengar,115,205,580,588
0_jpg.rf.7e3dc696563b2594d6ba18e26f45bc52.jpg,640,640,bau,12,117,489,549
10-2-_jpg.rf.7e467f90604b5e285268428cd2ea0140.jpg,640,640,teman,31,71,640,640
27_jpg.rf.7e76a6c4fc5bb156951954c112f995ac.jpg,640,640,kapan,0,380,291,640
21_jpg.rf.7dea6c4c476eb3b18dfc8f81b38b8b3d.jpg,640,640,ganteng,46,311,409,640
14-2-_jpg.rf.7e76ed19fe2b6bd57881375d46e466d8.jpg,640,640,mohon,110,50,577,640
1-33-_jpg.rf.7e4f4bb5ae034bb40fc0ffe7525fb635.jpg,640,640,kaget,104,86,581,538
marah-46-_jpg.rf.7e3c850ef900f3603e41740e81fd7a19.jpg,640,640,marah,76,257,348,640
12_jpg.rf.7e434ed44b555943153cea43182b762a.jpg,640,640,maaf,56,0,633,385
sedikit-2-_jpg.rf.7e5e5588979270b25833ab2cde064783.jpg,640,640,sedikit,54,145,295,527
berapa-25-_jpg.rf.7e5f69210fba9c533ce673760a978275.jpg,640,640,berapa,30,91,292,408
mendengar-1-_jpg.rf.7ea631b916b12c6eefc7a27299ec7508.jpg,640,640,mendengar,36,162,320,509
aku-cinta-kamu-6-_jpg.rf.7e930c70f7591231484f9d6f1997bbf7.jpg,640,640,aku cinta kamu,179,141,622,570
nenek-13-_jpg.rf.7e2c9a53c9487e427d7022af0d03a9c2.jpg,640,640,nenek,0,64,327,427
10-2-_jpg.rf.7e9bbd997e21ca2828e427970ba81764.jpg,640,640,selamat tinggal,0,239,630,640
motor-19-_jpg.rf.7e630ae1a3483835812acaae8fa04556.jpg,640,640,motor,173,0,640,640
0_jpg.rf.7e4250f0a0bdbb8dffeac3b274ede44a.jpg,640,640,berhenti,109,330,528,616
10_jpg.rf.7e8ae9904fd60a6198386a416c7762ce.jpg,640,640,telpon,287,352,640,640
40_jpg.rf.7e6f0c62d4d196e65ba881f168b1c843.jpg,640,640,nenek,72,280,409,640
2-27-_jpg.rf.7e70801a95b6b95a73e77d00650a49c3.jpg,640,640,kamu,364,312,566,583
6_jpg.rf.7e4c5acbc9f5964ffb3b404ab0d6bf0c.jpg,640,640,adik,0,14,227,290
21-14-_jpg.rf.7ecd670dedfab35c7c30ceec12666c4b.jpg,640,640,aku,242,413,448,640
15_jpg.rf.7eabf8564fb4bd8d51e099218739b13d.jpg,640,640,maaf,26,297,490,640
2-2-_jpg.rf.7e8f56fe8928e91aaf5043fffb441972.jpg,640,640,pergi,0,0,640,558
kamu-44-_jpg.rf.7e989c57d3456bb1b4783165b5cdfad3.jpg,640,640,kamu,152,49,485,391
10_jpg.rf.7e3f4934670744902ef126f2b77fe019.jpg,640,640,adik,252,0,587,245
bagus-1-_jpg.rf.7ec89497a3f4d4aed8cc55796aec52be.jpg,640,640,bagus,274,130,640,640
3-1-_jpg.rf.7ec5fc70ee3a0bd61390e499ad2082b5.jpg,640,640,teman,436,8,640,443
17-15-_jpg.rf.7ea0cd82be0820ff3a53d7cf4c3362a9.jpg,640,640,apa,0,296,508,640
maaf-37-_jpg.rf.7edd22b21343edb32a777176085ec49e.jpg,640,640,maaf,66,0,613,320
18_jpg.rf.7f25e52642565b5526040e4e979dc755.jpg,640,640,kaget,0,0,595,545
27_jpg.rf.7ebfd48d0cb4161998f8a39c5e7cd63a.jpg,640,640,datang,20,339,630,627
2-45-_jpg.rf.7ec23a4fed97c9c4fdd21d1081a56ded.jpg,640,640,mobil,103,296,569,640
16_jpg.rf.7f35f015f558a42252324d5ee1dab6b4.jpg,640,640,tolong,290,59,634,530
4-42-_jpg.rf.7f36b16d9af662ef1f0c3973a27e6090.jpg,640,640,marah,279,341,479,553
5-15-_jpg.rf.7f2f0772fbe989af48d6d4b7d3db9bc1.jpg,640,640,apa,53,363,544,640
maaf-51-_jpg.rf.7eed377a1fccabaa4de927ea2abde172.jpg,640,640,maaf,77,214,437,640
17-11-_jpg.rf.7f1c84428d967b77fedfdcbaab0f3ad6.jpg,640,640,tidur,324,3,640,294
4-28-_jpg.rf.7f199bf3b46bab76eb4a3eab671c9da4.jpg,640,640,ganteng,192,260,337,524
19-43-_jpg.rf.7f2b6737433f59e72c9bd7376ef752ec.jpg,640,640,bagus,237,395,640,555
9_jpg.rf.7edb102346dfd62e3d05ec3d1535f071.jpg,640,640,marah,0,32,394,374
13_jpg.rf.7f232763dc36cc9f6fee2621b3db1dcc.jpg,640,640,mendengar,22,42,272,640
24-17-_jpg.rf.7f273d17e7552cbfec372d921374c7a6.jpg,640,640,meminta,139,461,571,629
7_jpg.rf.7f2c59159384a689482d23b0688652ff.jpg,640,640,mendengar,227,47,640,640
7_jpg.rf.7e9c21b633d0745f1860d87a93b257a4.jpg,640,640,adik,366,437,639,640
cantik-15-_jpg.rf.7f05764d218c7aadcae4f0ba1b1ca503.jpg,640,640,cantik,331,54,606,390
nenek-12-_jpg.rf.7ecff99b0313c3324a350d0e1a2b4436.jpg,640,640,nenek,214,0,572,296
adik-12-_jpg.rf.7f3848d491c9d370bc9d28bb1958d311.jpg,640,640,adik,34,331,429,640
21-10-_jpg.rf.7f3f39d5e07348e10caa7768a3bf88c9.jpg,640,640,terimakasih,315,148,612,376
baik-14-_jpg.rf.7f8206be7fc80c9f658dc94abcdecf7a.jpg,640,640,baik,0,0,432,444
selamat-pagi-21-_jpg.rf.7f4c9aef8ee399113f1afcc65cc8684f.jpg,640,640,selamat pagi,187,289,575,635
21-5-_jpg.rf.7f6c8f182d144b6b5253de263cd3a66f.jpg,640,640,iya,306,189,604,584
40_jpg.rf.7f42c5ca2d41a429d5b3ee4ecd69b29a.jpg,640,640,kakak,288,117,640,640
takut-12-_jpg.rf.7f7244973d71a431b242a07ea06f2155.jpg,640,640,takut,139,0,587,363
18_jpg.rf.7f3dff4b710dc7527c20ebe71695c362.jpg,640,640,ganteng,0,0,530,420
buruk-38-_jpg.rf.7eedfb67631cb398abf5ded384522331.jpg,640,640,buruk,85,196,494,540
46_jpg.rf.7f977e7f1bcd61abb7709e759084abe0.jpg,640,640,pergi,42,0,552,357
14-18-_jpg.rf.7f4efe2e2fde9f643f1072ecaad8808b.jpg,640,640,bahagia,33,333,501,534
kakak-18-_jpg.rf.7fcd40186bcefefc4ae291d3db4958f2.jpg,640,640,kakak,275,131,601,519
10-2-_jpg.rf.7fbf0f57fa5973243900f2b74b3f9735.jpg,640,640,kamu,0,85,607,640
kapan-48-_jpg.rf.7fa3a3e2f64541c045a37d27092229b0.jpg,640,640,kapan,377,64,640,363
5-35-_jpg.rf.7f6d497f4e1971c73f622a10471bc57f.jpg,640,640,kakek,130,59,559,462
teman-19-_jpg.rf.7f64b31de289d480c50bdfe1a67b1ff9.jpg,640,640,teman,153,87,640,640
25_jpg.rf.7fca85b399c5925948d903e50dfe7756.jpg,640,640,adik,316,425,593,636
10_jpg.rf.7fac515457f4893752be915b841b6bd3.jpg,640,640,selamat pagi,0,0,640,588
3-28-_jpg.rf.7f103b6faa481deb26cb965a13789477.jpg,640,640,ganteng,351,259,490,517
3_jpg.rf.7f97f8f365349075c9a7594a32c3fcca.jpg,640,640,marah,0,0,593,536
14-34-_jpg.rf.7f6439e1a9b0656602d1ac21316d3a13.jpg,640,640,kakak,0,77,394,627
0_jpg.rf.7fd25491fa9162b956cd385e6a1a748f.jpg,640,640,janji,0,0,640,533
2_jpg.rf.7fd4c774e1482ce6f2ed5e671cc2e14b.jpg,640,640,lagi,0,106,448,640
11_jpg.rf.7fd16fcae7d293a879af87fe344ab276.jpg,640,640,meminta,4,281,369,640
18_jpg.rf.7fd135d361a87bf30550a66af7a19813.jpg,640,640,mohon,64,228,354,505
1-12-_jpg.rf.7fcdf30ad6e897e059cfa0be5a959c26.jpg,640,640,tolong,72,377,352,640
16-22-_jpg.rf.7fc435fdf4d78ded12bb5b137853b3e8.jpg,640,640,berpikir,142,0,580,480
kamu-47-_jpg.rf.7fd6f8780342f66aad4bc97ecbc7e919.jpg,640,640,kamu,136,36,484,344
5-2-_jpg.rf.7fccea02542eec1b4e7c08ed6c537eda.jpg,640,640,takut,0,111,640,640
5-45-_jpg.rf.7fcbca334d0478c01ad145bbfe84a8b7.jpg,640,640,mobil,120,127,493,337
2-2-_jpg.rf.7fc0704e481be5680a6032dceadb6622.jpg,640,640,sedih,43,66,462,490
15_jpg.rf.803e1db0b21fb7980ef1860f605aca2c.jpg,640,640,motor,0,0,640,396
2_jpg.rf.7fbc57ce49b137a22212e411ed6953c8.jpg,640,640,selamat pagi,0,0,631,495
10-2-_jpg.rf.806a486f52420b7670efd595e6d4ba05.jpg,640,640,ibu,0,69,401,637
15-35-_jpg.rf.803ef4d958f2a4d63f82a57cbd19504d.jpg,640,640,kakek,154,284,379,479
1-15-_jpg.rf.802bdd3369ad9f06fae7d7146da059bb.jpg,640,640,apa,220,47,640,640
6-12-_jpg.rf.8029f2708924be654965795365f7a36c.jpg,640,640,tolong,196,360,394,581
17_jpg.rf.803a8e8be0c945f0cf2e2a60dac8dcd0.jpg,640,640,apa,112,357,568,611
lari-21-_jpg.rf.800d239b574fd31d4a5d98b6a79cd4ef.jpg,640,640,lari,41,0,475,409
30_jpg.rf.7ff401f6a4223c50b1677b9f2ae595fe.jpg,640,640,sedih,309,200,640,553
11-2-_jpg.rf.8077ad94e9beac637beea6723de60e9a.jpg,640,640,berapa,0,0,442,358
3-2-_jpg.rf.7fe90ffa10778e966d73157d76e7fd36.jpg,640,640,apa,292,5,640,640
23-42-_jpg.rf.802e8f4b79aa8841a67bfa0bd5b6c885.jpg,640,640,marah,217,62,456,351
18-18-_jpg.rf.80792ee490d2ff6f02103c2798f25d9f.jpg,640,640,bahagia,0,311,487,640
4-19-_jpg.rf.80042025cb4206dd4d0c129bf8951e96.jpg,640,640,bau,329,278,469,513
meminta-23-_jpg.rf.8078062ad55ea073d9d74220e16cc95c.jpg,640,640,meminta,0,156,291,537
teman-20-_jpg.rf.8018c7259d1962aeb05cc3c2426557a6.jpg,640,640,teman,49,284,539,640
4-2-_jpg.rf.8014b1ad393fba02515409e7e44cf8d0.jpg,640,640,sedikit,0,78,381,529
20-18-_jpg.rf.8093d6091acd6312361530b5782c3cc2.jpg,640,640,bahagia,100,5,566,278
12_jpg.rf.80a8a293966572e6d5afc35178137069.jpg,640,640,ngantuk,80,178,499,640
15-3-_jpg.rf.80aa72cb4d6ad0d01749d9396c7acf69.jpg,640,640,sedikit,335,71,640,406
marah-56-_jpg.rf.8013dc479cf3abbac5c69dba4b7b1327.jpg,640,640,marah,236,161,640,564
13-2-_jpg.rf.8045fed8764455849f137ebe9eba26fa.jpg,640,640,kamu,178,0,640,554
22_jpg.rf.80af725048cef22c786f9d3907864b0d.jpg,640,640,dimana,256,0,640,299
